"date","load","unit","year","time_interval","country"
2017-05-14 07:00:00,39847,"MAW",2017,60,"FR"
2017-05-14 08:00:00,41541,"MAW",2017,60,"FR"
2017-05-14 09:00:00,42629,"MAW",2017,60,"FR"
2017-05-14 10:00:00,44951,"MAW",2017,60,"FR"
2017-05-14 11:00:00,43206,"MAW",2017,60,"FR"
2017-05-14 12:00:00,40940,"MAW",2017,60,"FR"
2017-05-14 13:00:00,39073,"MAW",2017,60,"FR"
2017-05-14 14:00:00,37771,"MAW",2017,60,"FR"
2017-05-14 15:00:00,37865,"MAW",2017,60,"FR"
2017-05-14 16:00:00,39774,"MAW",2017,60,"FR"
2017-05-14 17:00:00,41930,"MAW",2017,60,"FR"
2017-05-14 18:00:00,41859,"MAW",2017,60,"FR"
2017-05-14 19:00:00,42937,"MAW",2017,60,"FR"
2017-05-14 20:00:00,45368,"MAW",2017,60,"FR"
2017-05-14 21:00:00,46914,"MAW",2017,60,"FR"
2017-05-14 22:00:00,43988,"MAW",2017,60,"FR"
2017-05-14 23:00:00,41207,"MAW",2017,60,"FR"
2017-05-15 00:00:00,39422,"MAW",2017,60,"FR"
2017-05-15 01:00:00,37003,"MAW",2017,60,"FR"
2017-05-15 02:00:00,36625,"MAW",2017,60,"FR"
2017-05-15 03:00:00,39012,"MAW",2017,60,"FR"
2017-05-15 04:00:00,43218,"MAW",2017,60,"FR"
2017-05-15 05:00:00,48206,"MAW",2017,60,"FR"
2017-05-15 06:00:00,50585,"MAW",2017,60,"FR"
2017-05-15 07:00:00,51962,"MAW",2017,60,"FR"
2017-05-15 08:00:00,52191,"MAW",2017,60,"FR"
2017-05-15 09:00:00,52664,"MAW",2017,60,"FR"
2017-05-15 10:00:00,53414,"MAW",2017,60,"FR"
2017-05-15 11:00:00,52614,"MAW",2017,60,"FR"
2017-05-15 12:00:00,51737,"MAW",2017,60,"FR"
2017-05-15 13:00:00,50199,"MAW",2017,60,"FR"
2017-05-15 14:00:00,48920,"MAW",2017,60,"FR"
2017-05-15 15:00:00,48114,"MAW",2017,60,"FR"
2017-05-15 16:00:00,49152,"MAW",2017,60,"FR"
2017-05-15 17:00:00,49786,"MAW",2017,60,"FR"
2017-05-15 18:00:00,47460,"MAW",2017,60,"FR"
2017-05-15 19:00:00,46932,"MAW",2017,60,"FR"
2017-05-15 20:00:00,48407,"MAW",2017,60,"FR"
2017-05-15 21:00:00,49403,"MAW",2017,60,"FR"
2017-05-15 22:00:00,45625,"MAW",2017,60,"FR"
2017-05-15 23:00:00,42422,"MAW",2017,60,"FR"
2017-05-16 00:00:00,40694,"MAW",2017,60,"FR"
2017-05-16 01:00:00,38259,"MAW",2017,60,"FR"
2017-05-16 02:00:00,37455,"MAW",2017,60,"FR"
2017-05-16 03:00:00,39200,"MAW",2017,60,"FR"
2017-05-16 04:00:00,42875,"MAW",2017,60,"FR"
2017-05-16 05:00:00,47834,"MAW",2017,60,"FR"
2017-05-16 06:00:00,50337,"MAW",2017,60,"FR"
2017-05-16 07:00:00,51597,"MAW",2017,60,"FR"
2017-05-16 08:00:00,52104,"MAW",2017,60,"FR"
2017-05-16 09:00:00,52866,"MAW",2017,60,"FR"
2017-05-16 10:00:00,53509,"MAW",2017,60,"FR"
2017-05-16 11:00:00,52785,"MAW",2017,60,"FR"
2017-05-16 12:00:00,52154,"MAW",2017,60,"FR"
2017-05-16 13:00:00,50908,"MAW",2017,60,"FR"
2017-05-16 14:00:00,49631,"MAW",2017,60,"FR"
2017-05-16 15:00:00,48715,"MAW",2017,60,"FR"
2017-05-16 16:00:00,49492,"MAW",2017,60,"FR"
2017-05-16 17:00:00,49814,"MAW",2017,60,"FR"
2017-05-16 18:00:00,47524,"MAW",2017,60,"FR"
2017-05-16 19:00:00,46892,"MAW",2017,60,"FR"
2017-05-16 20:00:00,48527,"MAW",2017,60,"FR"
2017-05-16 21:00:00,49315,"MAW",2017,60,"FR"
2017-05-16 22:00:00,45349,"MAW",2017,60,"FR"
2017-05-16 23:00:00,42127,"MAW",2017,60,"FR"
2017-05-17 00:00:00,40316,"MAW",2017,60,"FR"
2017-05-17 01:00:00,37747,"MAW",2017,60,"FR"
2017-05-17 02:00:00,37009,"MAW",2017,60,"FR"
2017-05-17 03:00:00,38463,"MAW",2017,60,"FR"
2017-05-17 04:00:00,41890,"MAW",2017,60,"FR"
2017-05-17 05:00:00,46654,"MAW",2017,60,"FR"
2017-05-17 06:00:00,49717,"MAW",2017,60,"FR"
2017-05-17 07:00:00,51383,"MAW",2017,60,"FR"
2017-05-17 08:00:00,52235,"MAW",2017,60,"FR"
2017-05-17 09:00:00,53058,"MAW",2017,60,"FR"
2017-05-17 10:00:00,53853,"MAW",2017,60,"FR"
2017-05-17 11:00:00,53086,"MAW",2017,60,"FR"
2017-05-17 12:00:00,52915,"MAW",2017,60,"FR"
2017-05-17 13:00:00,51381,"MAW",2017,60,"FR"
2017-05-17 14:00:00,50021,"MAW",2017,60,"FR"
2017-05-17 15:00:00,48910,"MAW",2017,60,"FR"
2017-05-17 16:00:00,49670,"MAW",2017,60,"FR"
2017-05-17 17:00:00,49995,"MAW",2017,60,"FR"
2017-05-17 18:00:00,47524,"MAW",2017,60,"FR"
2017-05-17 19:00:00,46568,"MAW",2017,60,"FR"
2017-05-17 20:00:00,48023,"MAW",2017,60,"FR"
2017-05-17 21:00:00,49014,"MAW",2017,60,"FR"
2017-05-17 22:00:00,45259,"MAW",2017,60,"FR"
2017-05-17 23:00:00,42107,"MAW",2017,60,"FR"
2017-05-18 00:00:00,40460,"MAW",2017,60,"FR"
2017-05-18 01:00:00,38059,"MAW",2017,60,"FR"
2017-05-18 02:00:00,37109,"MAW",2017,60,"FR"
2017-05-18 03:00:00,38728,"MAW",2017,60,"FR"
2017-05-18 04:00:00,42384,"MAW",2017,60,"FR"
2017-05-18 05:00:00,47556,"MAW",2017,60,"FR"
2017-05-18 06:00:00,50653,"MAW",2017,60,"FR"
2017-05-18 07:00:00,52173,"MAW",2017,60,"FR"
2017-05-18 08:00:00,53346,"MAW",2017,60,"FR"
2017-05-18 09:00:00,54118,"MAW",2017,60,"FR"
2017-05-18 10:00:00,54557,"MAW",2017,60,"FR"
2017-05-18 11:00:00,53594,"MAW",2017,60,"FR"
2017-05-18 12:00:00,53070,"MAW",2017,60,"FR"
2017-05-18 13:00:00,51586,"MAW",2017,60,"FR"
2017-05-18 14:00:00,50202,"MAW",2017,60,"FR"
2017-05-18 15:00:00,49298,"MAW",2017,60,"FR"
2017-05-18 16:00:00,50190,"MAW",2017,60,"FR"
2017-05-18 17:00:00,50621,"MAW",2017,60,"FR"
2017-05-18 18:00:00,47659,"MAW",2017,60,"FR"
2017-05-18 19:00:00,46441,"MAW",2017,60,"FR"
2017-05-18 20:00:00,48059,"MAW",2017,60,"FR"
2017-05-18 21:00:00,48816,"MAW",2017,60,"FR"
2017-05-18 22:00:00,44979,"MAW",2017,60,"FR"
2017-05-18 23:00:00,41998,"MAW",2017,60,"FR"
2017-05-19 00:00:00,40473,"MAW",2017,60,"FR"
2017-05-19 01:00:00,38297,"MAW",2017,60,"FR"
2017-05-19 02:00:00,37921,"MAW",2017,60,"FR"
2017-05-19 03:00:00,39538,"MAW",2017,60,"FR"
2017-05-19 04:00:00,43391,"MAW",2017,60,"FR"
2017-05-19 05:00:00,48503,"MAW",2017,60,"FR"
2017-05-19 06:00:00,51485,"MAW",2017,60,"FR"
2017-05-19 07:00:00,52968,"MAW",2017,60,"FR"
2017-05-19 08:00:00,53311,"MAW",2017,60,"FR"
2017-05-19 09:00:00,53840,"MAW",2017,60,"FR"
2017-05-19 10:00:00,53671,"MAW",2017,60,"FR"
2017-05-19 11:00:00,52430,"MAW",2017,60,"FR"
2017-05-19 12:00:00,51431,"MAW",2017,60,"FR"
2017-05-19 13:00:00,49702,"MAW",2017,60,"FR"
2017-05-19 14:00:00,48110,"MAW",2017,60,"FR"
2017-05-19 15:00:00,47309,"MAW",2017,60,"FR"
2017-05-19 16:00:00,47838,"MAW",2017,60,"FR"
2017-05-19 17:00:00,47930,"MAW",2017,60,"FR"
2017-05-19 18:00:00,46025,"MAW",2017,60,"FR"
2017-05-19 19:00:00,45892,"MAW",2017,60,"FR"
2017-05-19 20:00:00,48509,"MAW",2017,60,"FR"
2017-05-19 21:00:00,49778,"MAW",2017,60,"FR"
2017-05-19 22:00:00,45902,"MAW",2017,60,"FR"
2017-05-19 23:00:00,42563,"MAW",2017,60,"FR"
2017-05-20 00:00:00,40630,"MAW",2017,60,"FR"
2017-05-20 01:00:00,37999,"MAW",2017,60,"FR"
2017-05-20 02:00:00,36823,"MAW",2017,60,"FR"
2017-05-20 03:00:00,37156,"MAW",2017,60,"FR"
2017-05-20 04:00:00,37712,"MAW",2017,60,"FR"
2017-05-20 05:00:00,39546,"MAW",2017,60,"FR"
2017-05-20 06:00:00,42275,"MAW",2017,60,"FR"
2017-05-20 07:00:00,44702,"MAW",2017,60,"FR"
2017-05-20 08:00:00,45839,"MAW",2017,60,"FR"
2017-05-20 09:00:00,46612,"MAW",2017,60,"FR"
2017-05-20 10:00:00,48143,"MAW",2017,60,"FR"
2017-05-20 11:00:00,46480,"MAW",2017,60,"FR"
2017-05-20 12:00:00,44666,"MAW",2017,60,"FR"
2017-05-20 13:00:00,42790,"MAW",2017,60,"FR"
2017-05-20 14:00:00,41216,"MAW",2017,60,"FR"
2017-05-20 15:00:00,40878,"MAW",2017,60,"FR"
2017-05-20 16:00:00,41943,"MAW",2017,60,"FR"
2017-05-20 17:00:00,42678,"MAW",2017,60,"FR"
2017-05-20 18:00:00,41717,"MAW",2017,60,"FR"
2017-05-20 19:00:00,41929,"MAW",2017,60,"FR"
2017-05-20 20:00:00,45314,"MAW",2017,60,"FR"
2017-05-20 21:00:00,47321,"MAW",2017,60,"FR"
2017-05-20 22:00:00,44385,"MAW",2017,60,"FR"
2017-05-20 23:00:00,41214,"MAW",2017,60,"FR"
2017-05-21 00:00:00,39220,"MAW",2017,60,"FR"
2017-05-21 01:00:00,36593,"MAW",2017,60,"FR"
2017-05-21 02:00:00,35254,"MAW",2017,60,"FR"
2017-05-21 03:00:00,35012,"MAW",2017,60,"FR"
2017-05-21 04:00:00,34634,"MAW",2017,60,"FR"
2017-05-21 05:00:00,35557,"MAW",2017,60,"FR"
2017-05-21 06:00:00,37277,"MAW",2017,60,"FR"
2017-05-21 07:00:00,39464,"MAW",2017,60,"FR"
2017-05-21 08:00:00,40891,"MAW",2017,60,"FR"
2017-05-21 09:00:00,41865,"MAW",2017,60,"FR"
2017-05-21 10:00:00,43958,"MAW",2017,60,"FR"
2017-05-21 11:00:00,42313,"MAW",2017,60,"FR"
2017-05-21 12:00:00,40104,"MAW",2017,60,"FR"
2017-05-21 13:00:00,38282,"MAW",2017,60,"FR"
2017-05-21 14:00:00,37088,"MAW",2017,60,"FR"
2017-05-21 15:00:00,37113,"MAW",2017,60,"FR"
2017-05-21 16:00:00,38918,"MAW",2017,60,"FR"
2017-05-21 17:00:00,40857,"MAW",2017,60,"FR"
2017-05-21 18:00:00,40683,"MAW",2017,60,"FR"
2017-05-21 19:00:00,41277,"MAW",2017,60,"FR"
2017-05-21 20:00:00,44055,"MAW",2017,60,"FR"
2017-05-21 21:00:00,45510,"MAW",2017,60,"FR"
2017-05-21 22:00:00,42351,"MAW",2017,60,"FR"
2017-05-21 23:00:00,39613,"MAW",2017,60,"FR"
2017-05-22 00:00:00,38012,"MAW",2017,60,"FR"
2017-05-22 01:00:00,35757,"MAW",2017,60,"FR"
2017-05-22 02:00:00,35232,"MAW",2017,60,"FR"
2017-05-22 03:00:00,37385,"MAW",2017,60,"FR"
2017-05-22 04:00:00,41270,"MAW",2017,60,"FR"
2017-05-22 05:00:00,46182,"MAW",2017,60,"FR"
2017-05-22 06:00:00,49307,"MAW",2017,60,"FR"
2017-05-22 07:00:00,50746,"MAW",2017,60,"FR"
2017-05-22 08:00:00,51343,"MAW",2017,60,"FR"
2017-05-22 09:00:00,52187,"MAW",2017,60,"FR"
2017-05-22 10:00:00,52918,"MAW",2017,60,"FR"
2017-05-22 11:00:00,52202,"MAW",2017,60,"FR"
2017-05-22 12:00:00,51536,"MAW",2017,60,"FR"
2017-05-22 13:00:00,50269,"MAW",2017,60,"FR"
2017-05-22 14:00:00,48815,"MAW",2017,60,"FR"
2017-05-22 15:00:00,47847,"MAW",2017,60,"FR"
2017-05-22 16:00:00,48709,"MAW",2017,60,"FR"
2017-05-22 17:00:00,49346,"MAW",2017,60,"FR"
2017-05-22 18:00:00,46925,"MAW",2017,60,"FR"
2017-05-22 19:00:00,45963,"MAW",2017,60,"FR"
2017-05-22 20:00:00,47948,"MAW",2017,60,"FR"
2017-05-22 21:00:00,48896,"MAW",2017,60,"FR"
2017-05-22 22:00:00,45002,"MAW",2017,60,"FR"
2017-05-22 23:00:00,41781,"MAW",2017,60,"FR"
2017-05-23 00:00:00,39988,"MAW",2017,60,"FR"
2017-05-23 01:00:00,37642,"MAW",2017,60,"FR"
2017-05-23 02:00:00,36913,"MAW",2017,60,"FR"
2017-05-23 03:00:00,38341,"MAW",2017,60,"FR"
2017-05-23 04:00:00,41752,"MAW",2017,60,"FR"
2017-05-23 05:00:00,46806,"MAW",2017,60,"FR"
2017-05-23 06:00:00,49791,"MAW",2017,60,"FR"
2017-05-23 07:00:00,51396,"MAW",2017,60,"FR"
2017-05-23 08:00:00,52003,"MAW",2017,60,"FR"
2017-05-23 09:00:00,52566,"MAW",2017,60,"FR"
2017-05-23 10:00:00,53288,"MAW",2017,60,"FR"
2017-05-23 11:00:00,52467,"MAW",2017,60,"FR"
2017-05-23 12:00:00,51952,"MAW",2017,60,"FR"
2017-05-23 13:00:00,50574,"MAW",2017,60,"FR"
2017-05-23 14:00:00,49213,"MAW",2017,60,"FR"
2017-05-23 15:00:00,48263,"MAW",2017,60,"FR"
2017-05-23 16:00:00,49018,"MAW",2017,60,"FR"
2017-05-23 17:00:00,49209,"MAW",2017,60,"FR"
2017-05-23 18:00:00,46799,"MAW",2017,60,"FR"
2017-05-23 19:00:00,45849,"MAW",2017,60,"FR"
2017-05-23 20:00:00,48122,"MAW",2017,60,"FR"
2017-05-23 21:00:00,48888,"MAW",2017,60,"FR"
2017-05-23 22:00:00,44970,"MAW",2017,60,"FR"
2017-05-23 23:00:00,41812,"MAW",2017,60,"FR"
2017-05-24 00:00:00,40248,"MAW",2017,60,"FR"
2017-05-24 01:00:00,37810,"MAW",2017,60,"FR"
2017-05-24 02:00:00,37131,"MAW",2017,60,"FR"
2017-05-24 03:00:00,38552,"MAW",2017,60,"FR"
2017-05-24 04:00:00,41941,"MAW",2017,60,"FR"
2017-05-24 05:00:00,46923,"MAW",2017,60,"FR"
2017-05-24 06:00:00,50004,"MAW",2017,60,"FR"
2017-05-24 07:00:00,51663,"MAW",2017,60,"FR"
2017-05-24 08:00:00,52086,"MAW",2017,60,"FR"
2017-05-24 09:00:00,52660,"MAW",2017,60,"FR"
2017-05-24 10:00:00,53649,"MAW",2017,60,"FR"
2017-05-24 11:00:00,53057,"MAW",2017,60,"FR"
2017-05-24 12:00:00,52571,"MAW",2017,60,"FR"
2017-05-24 13:00:00,51048,"MAW",2017,60,"FR"
2017-05-24 14:00:00,49580,"MAW",2017,60,"FR"
2017-05-24 15:00:00,48376,"MAW",2017,60,"FR"
2017-05-24 16:00:00,48490,"MAW",2017,60,"FR"
2017-05-24 17:00:00,48196,"MAW",2017,60,"FR"
2017-05-24 18:00:00,46161,"MAW",2017,60,"FR"
2017-05-24 19:00:00,45131,"MAW",2017,60,"FR"
2017-05-24 20:00:00,47791,"MAW",2017,60,"FR"
2017-05-24 21:00:00,48674,"MAW",2017,60,"FR"
2017-05-24 22:00:00,44662,"MAW",2017,60,"FR"
2017-05-24 23:00:00,41132,"MAW",2017,60,"FR"
2017-05-25 00:00:00,39048,"MAW",2017,60,"FR"
2017-05-25 01:00:00,36495,"MAW",2017,60,"FR"
2017-05-25 02:00:00,34906,"MAW",2017,60,"FR"
2017-05-25 03:00:00,34307,"MAW",2017,60,"FR"
2017-05-25 04:00:00,34189,"MAW",2017,60,"FR"
2017-05-25 05:00:00,35898,"MAW",2017,60,"FR"
2017-05-25 06:00:00,38431,"MAW",2017,60,"FR"
2017-05-25 07:00:00,40965,"MAW",2017,60,"FR"
2017-05-25 08:00:00,42436,"MAW",2017,60,"FR"
2017-05-25 09:00:00,43376,"MAW",2017,60,"FR"
2017-05-25 10:00:00,45315,"MAW",2017,60,"FR"
2017-05-25 11:00:00,44095,"MAW",2017,60,"FR"
2017-05-25 12:00:00,42519,"MAW",2017,60,"FR"
2017-05-25 13:00:00,41250,"MAW",2017,60,"FR"
2017-05-25 14:00:00,40080,"MAW",2017,60,"FR"
2017-05-25 15:00:00,39865,"MAW",2017,60,"FR"
2017-05-25 16:00:00,40722,"MAW",2017,60,"FR"
2017-05-25 17:00:00,41651,"MAW",2017,60,"FR"
2017-05-25 18:00:00,40844,"MAW",2017,60,"FR"
2017-05-25 19:00:00,40962,"MAW",2017,60,"FR"
2017-05-25 20:00:00,44185,"MAW",2017,60,"FR"
2017-05-25 21:00:00,45551,"MAW",2017,60,"FR"
2017-05-25 22:00:00,41779,"MAW",2017,60,"FR"
2017-05-25 23:00:00,38700,"MAW",2017,60,"FR"
2017-05-26 00:00:00,36958,"MAW",2017,60,"FR"
2017-05-26 01:00:00,34519,"MAW",2017,60,"FR"
2017-05-26 02:00:00,33752,"MAW",2017,60,"FR"
2017-05-26 03:00:00,34655,"MAW",2017,60,"FR"
2017-05-26 04:00:00,36076,"MAW",2017,60,"FR"
2017-05-26 05:00:00,38858,"MAW",2017,60,"FR"
2017-05-26 06:00:00,42158,"MAW",2017,60,"FR"
2017-05-26 07:00:00,44878,"MAW",2017,60,"FR"
2017-05-26 08:00:00,46219,"MAW",2017,60,"FR"
2017-05-26 09:00:00,47018,"MAW",2017,60,"FR"
2017-05-26 10:00:00,48595,"MAW",2017,60,"FR"
2017-05-26 11:00:00,47859,"MAW",2017,60,"FR"
2017-05-26 12:00:00,47064,"MAW",2017,60,"FR"
2017-05-26 13:00:00,45757,"MAW",2017,60,"FR"
2017-05-26 14:00:00,44789,"MAW",2017,60,"FR"
2017-05-26 15:00:00,44384,"MAW",2017,60,"FR"
2017-05-26 16:00:00,45094,"MAW",2017,60,"FR"
2017-05-26 17:00:00,44908,"MAW",2017,60,"FR"
2017-05-26 18:00:00,43129,"MAW",2017,60,"FR"
2017-05-26 19:00:00,42548,"MAW",2017,60,"FR"
2017-05-26 20:00:00,45543,"MAW",2017,60,"FR"
2017-05-26 21:00:00,46551,"MAW",2017,60,"FR"
2017-05-26 22:00:00,42620,"MAW",2017,60,"FR"
2017-05-26 23:00:00,39259,"MAW",2017,60,"FR"
2017-05-27 00:00:00,37340,"MAW",2017,60,"FR"
2017-05-27 01:00:00,35083,"MAW",2017,60,"FR"
2017-05-27 02:00:00,33965,"MAW",2017,60,"FR"
2017-05-27 03:00:00,33917,"MAW",2017,60,"FR"
2017-05-27 04:00:00,34067,"MAW",2017,60,"FR"
2017-05-27 05:00:00,35658,"MAW",2017,60,"FR"
2017-05-27 06:00:00,38536,"MAW",2017,60,"FR"
2017-05-27 07:00:00,41554,"MAW",2017,60,"FR"
2017-05-27 08:00:00,43150,"MAW",2017,60,"FR"
2017-05-27 09:00:00,44181,"MAW",2017,60,"FR"
2017-05-27 10:00:00,45871,"MAW",2017,60,"FR"
2017-05-27 11:00:00,44925,"MAW",2017,60,"FR"
2017-05-27 12:00:00,43930,"MAW",2017,60,"FR"
2017-05-27 13:00:00,42691,"MAW",2017,60,"FR"
2017-05-27 14:00:00,41679,"MAW",2017,60,"FR"
2017-05-27 15:00:00,41515,"MAW",2017,60,"FR"
2017-05-27 16:00:00,42476,"MAW",2017,60,"FR"
2017-05-27 17:00:00,42665,"MAW",2017,60,"FR"
2017-05-27 18:00:00,41267,"MAW",2017,60,"FR"
2017-05-27 19:00:00,41215,"MAW",2017,60,"FR"
2017-05-27 20:00:00,44372,"MAW",2017,60,"FR"
2017-05-27 21:00:00,45846,"MAW",2017,60,"FR"
2017-05-27 22:00:00,42049,"MAW",2017,60,"FR"
2017-05-27 23:00:00,38774,"MAW",2017,60,"FR"
2017-05-28 00:00:00,36708,"MAW",2017,60,"FR"
2017-05-28 01:00:00,34081,"MAW",2017,60,"FR"
2017-05-28 02:00:00,32795,"MAW",2017,60,"FR"
2017-05-28 03:00:00,32166,"MAW",2017,60,"FR"
2017-05-28 04:00:00,31505,"MAW",2017,60,"FR"
2017-05-28 05:00:00,32639,"MAW",2017,60,"FR"
2017-05-28 06:00:00,34902,"MAW",2017,60,"FR"
2017-05-28 07:00:00,37683,"MAW",2017,60,"FR"
2017-05-28 08:00:00,39710,"MAW",2017,60,"FR"
2017-05-28 09:00:00,41130,"MAW",2017,60,"FR"
2017-05-28 10:00:00,43009,"MAW",2017,60,"FR"
2017-05-28 11:00:00,41702,"MAW",2017,60,"FR"
2017-05-28 12:00:00,40094,"MAW",2017,60,"FR"
2017-05-28 13:00:00,39149,"MAW",2017,60,"FR"
2017-05-28 14:00:00,38470,"MAW",2017,60,"FR"
2017-05-28 15:00:00,38635,"MAW",2017,60,"FR"
2017-05-28 16:00:00,40187,"MAW",2017,60,"FR"
2017-05-28 17:00:00,41677,"MAW",2017,60,"FR"
2017-05-28 18:00:00,41351,"MAW",2017,60,"FR"
2017-05-28 19:00:00,41876,"MAW",2017,60,"FR"
2017-05-28 20:00:00,44464,"MAW",2017,60,"FR"
2017-05-28 21:00:00,45632,"MAW",2017,60,"FR"
2017-05-28 22:00:00,41772,"MAW",2017,60,"FR"
2017-05-28 23:00:00,38681,"MAW",2017,60,"FR"
2017-05-29 00:00:00,36875,"MAW",2017,60,"FR"
2017-05-29 01:00:00,34903,"MAW",2017,60,"FR"
2017-05-29 02:00:00,34557,"MAW",2017,60,"FR"
2017-05-29 03:00:00,36378,"MAW",2017,60,"FR"
2017-05-29 04:00:00,40017,"MAW",2017,60,"FR"
2017-05-29 05:00:00,45014,"MAW",2017,60,"FR"
2017-05-29 06:00:00,48638,"MAW",2017,60,"FR"
2017-05-29 07:00:00,51261,"MAW",2017,60,"FR"
2017-05-29 08:00:00,52654,"MAW",2017,60,"FR"
2017-05-29 09:00:00,53613,"MAW",2017,60,"FR"
2017-05-29 10:00:00,54172,"MAW",2017,60,"FR"
2017-05-29 11:00:00,53285,"MAW",2017,60,"FR"
2017-05-29 12:00:00,53387,"MAW",2017,60,"FR"
2017-05-29 13:00:00,51976,"MAW",2017,60,"FR"
2017-05-29 14:00:00,50571,"MAW",2017,60,"FR"
2017-05-29 15:00:00,49687,"MAW",2017,60,"FR"
2017-05-29 16:00:00,50212,"MAW",2017,60,"FR"
2017-05-29 17:00:00,50719,"MAW",2017,60,"FR"
2017-05-29 18:00:00,47752,"MAW",2017,60,"FR"
2017-05-29 19:00:00,46733,"MAW",2017,60,"FR"
2017-05-29 20:00:00,48514,"MAW",2017,60,"FR"
2017-05-29 21:00:00,49224,"MAW",2017,60,"FR"
2017-05-29 22:00:00,45075,"MAW",2017,60,"FR"
2017-05-29 23:00:00,41804,"MAW",2017,60,"FR"
2017-05-30 00:00:00,40316,"MAW",2017,60,"FR"
2017-05-30 01:00:00,38169,"MAW",2017,60,"FR"
2017-05-30 02:00:00,37526,"MAW",2017,60,"FR"
2017-05-30 03:00:00,38878,"MAW",2017,60,"FR"
2017-05-30 04:00:00,42079,"MAW",2017,60,"FR"
2017-05-30 05:00:00,46899,"MAW",2017,60,"FR"
2017-05-30 06:00:00,50125,"MAW",2017,60,"FR"
2017-05-30 07:00:00,52277,"MAW",2017,60,"FR"
2017-05-30 08:00:00,53099,"MAW",2017,60,"FR"
2017-05-30 09:00:00,54088,"MAW",2017,60,"FR"
2017-05-30 10:00:00,54579,"MAW",2017,60,"FR"
2017-05-30 11:00:00,53449,"MAW",2017,60,"FR"
2017-05-30 12:00:00,53101,"MAW",2017,60,"FR"
2017-05-30 13:00:00,51723,"MAW",2017,60,"FR"
2017-05-30 14:00:00,50492,"MAW",2017,60,"FR"
2017-05-30 15:00:00,49596,"MAW",2017,60,"FR"
2017-05-30 16:00:00,50028,"MAW",2017,60,"FR"
2017-05-30 17:00:00,50005,"MAW",2017,60,"FR"
2017-05-30 18:00:00,47452,"MAW",2017,60,"FR"
2017-05-30 19:00:00,46363,"MAW",2017,60,"FR"
2017-05-30 20:00:00,48468,"MAW",2017,60,"FR"
2017-05-30 21:00:00,49160,"MAW",2017,60,"FR"
2017-05-30 22:00:00,45080,"MAW",2017,60,"FR"
2017-05-30 23:00:00,41838,"MAW",2017,60,"FR"
2017-05-31 00:00:00,40103,"MAW",2017,60,"FR"
2017-05-31 01:00:00,38010,"MAW",2017,60,"FR"
2017-05-31 02:00:00,37233,"MAW",2017,60,"FR"
2017-05-31 03:00:00,38622,"MAW",2017,60,"FR"
2017-05-31 04:00:00,41772,"MAW",2017,60,"FR"
2017-05-31 05:00:00,46675,"MAW",2017,60,"FR"
2017-05-31 06:00:00,49972,"MAW",2017,60,"FR"
2017-05-31 07:00:00,52036,"MAW",2017,60,"FR"
2017-05-31 08:00:00,52036,"MAW",2017,60,"FR"
2017-05-31 09:00:00,54146,"MAW",2017,60,"FR"
2017-05-31 10:00:00,54832,"MAW",2017,60,"FR"
2017-05-31 11:00:00,54832,"MAW",2017,60,"FR"
2017-05-31 12:00:00,53577,"MAW",2017,60,"FR"
2017-05-31 13:00:00,53577,"MAW",2017,60,"FR"
2017-05-31 14:00:00,50790,"MAW",2017,60,"FR"
2017-05-31 15:00:00,49838,"MAW",2017,60,"FR"
2017-05-31 16:00:00,50358,"MAW",2017,60,"FR"
2017-05-31 17:00:00,50427,"MAW",2017,60,"FR"
2017-05-31 18:00:00,47743,"MAW",2017,60,"FR"
2017-05-31 19:00:00,46610,"MAW",2017,60,"FR"
2017-05-31 20:00:00,48702,"MAW",2017,60,"FR"
2017-05-31 21:00:00,49536,"MAW",2017,60,"FR"
2017-05-31 22:00:00,45283,"MAW",2017,60,"FR"
2017-05-31 23:00:00,41921,"MAW",2017,60,"FR"
2017-06-01 00:00:00,40277,"MAW",2017,60,"FR"
2017-06-01 01:00:00,38219,"MAW",2017,60,"FR"
2017-06-01 02:00:00,37543,"MAW",2017,60,"FR"
2017-06-01 03:00:00,38713,"MAW",2017,60,"FR"
2017-06-01 04:00:00,41937,"MAW",2017,60,"FR"
2017-06-01 05:00:00,46881,"MAW",2017,60,"FR"
2017-06-01 06:00:00,50010,"MAW",2017,60,"FR"
2017-06-01 07:00:00,51994,"MAW",2017,60,"FR"
2017-06-01 08:00:00,53039,"MAW",2017,60,"FR"
2017-06-01 09:00:00,53948,"MAW",2017,60,"FR"
2017-06-01 10:00:00,54783,"MAW",2017,60,"FR"
2017-06-01 11:00:00,54186,"MAW",2017,60,"FR"
2017-06-01 12:00:00,54004,"MAW",2017,60,"FR"
2017-06-01 13:00:00,52974,"MAW",2017,60,"FR"
2017-06-01 14:00:00,51725,"MAW",2017,60,"FR"
2017-06-01 15:00:00,50832,"MAW",2017,60,"FR"
2017-06-01 16:00:00,51109,"MAW",2017,60,"FR"
2017-06-01 17:00:00,50991,"MAW",2017,60,"FR"
2017-06-01 18:00:00,48342,"MAW",2017,60,"FR"
2017-06-01 19:00:00,47092,"MAW",2017,60,"FR"
2017-06-01 20:00:00,49244,"MAW",2017,60,"FR"
2017-06-01 21:00:00,50165,"MAW",2017,60,"FR"
2017-06-01 22:00:00,45917,"MAW",2017,60,"FR"
2017-06-01 23:00:00,42494,"MAW",2017,60,"FR"
2017-06-02 00:00:00,40838,"MAW",2017,60,"FR"
2017-06-02 01:00:00,38571,"MAW",2017,60,"FR"
